date,inner,moto,outer
2022.07.22 14:05:56,482829,140420,632255
2022.07.22 14:05:57,482920,140446,632363
2022.07.22 14:05:57,482941,140451,632385
2022.07.22 14:05:58,482942,140451,632385
2022.07.22 14:05:58,482942,140451,632386
2022.07.22 14:05:59,482988,140466,632458
2022.07.22 14:05:59,483087,140495,632591
2022.07.22 14:06:00,483206,140530,632749
2022.07.22 14:06:00,483334,140567,632917
2022.07.22 14:06:01,483466,140606,633090
2022.07.22 14:06:01,483599,140645,633265
2022.07.22 14:06:02,483734,140684,633441
2022.07.22 14:06:02,483868,140723,633616
2022.07.22 14:06:03,483960,140748,633725
2022.07.22 14:06:03,483981,140754,633746
2022.07.22 14:06:04,483981,140754,633746
2022.07.22 14:06:04,483981,140754,633747
2022.07.22 14:06:05,484028,140769,633819
2022.07.22 14:06:05,484126,140798,633952
2022.07.22 14:06:06,484246,140833,634110
2022.07.22 14:06:06,484373,140870,634278
2022.07.22 14:06:07,484505,140908,634451
2022.07.22 14:06:07,484638,140947,634625
2022.07.22 14:06:08,484772,140986,634801
2022.07.22 14:06:08,484906,141025,634975
2022.07.22 14:06:09,484999,141050,635085
2022.07.22 14:06:09,485020,141056,635107
2022.07.22 14:06:10,485020,141056,635107
2022.07.22 14:06:10,485020,141056,635107
2022.07.22 14:06:11,485067,141071,635179
2022.07.22 14:06:11,485165,141100,635312
2022.07.22 14:06:12,485284,141134,635469
2022.07.22 14:06:12,485411,141172,635637
2022.07.22 14:06:13,485543,141210,635810
2022.07.22 14:06:13,485676,141249,635984
2022.07.22 14:06:14,485810,141288,636160
2022.07.22 14:06:14,485944,141327,636335
2022.07.22 14:06:15,486038,141353,636445
2022.07.22 14:06:15,486059,141358,636468
2022.07.22 14:06:16,486060,141358,636468
2022.07.22 14:06:16,486060,141358,636468
2022.07.22 14:06:17,486106,141373,636540
2022.07.22 14:06:17,486204,141402,636672
2022.07.22 14:06:18,486323,141437,636830
2022.07.22 14:06:18,486451,141474,636998
2022.07.22 14:06:19,486582,141512,637171
2022.07.22 14:06:19,486716,141551,637345
2022.07.22 14:06:20,486850,141590,637521
2022.07.22 14:06:20,486984,141629,637696
2022.07.22 14:06:21,487078,141655,637808
2022.07.22 14:06:21,487100,141661,637830
2022.07.22 14:06:22,487101,141661,637831
2022.07.22 14:06:22,487101,141661,637831
2022.07.22 14:06:23,487145,141675,637901
2022.07.22 14:06:23,487242,141704,638032
2022.07.22 14:06:24,487361,141739,638190
2022.07.22 14:06:24,487489,141776,638358
2022.07.22 14:06:25,487620,141814,638530
2022.07.22 14:06:25,487754,141853,638705
2022.07.22 14:06:26,487888,141892,638880
2022.07.22 14:06:26,488022,141931,639055
2022.07.22 14:06:27,488117,141957,639167
2022.07.22 14:06:27,488139,141963,639191
2022.07.22 14:06:28,488139,141963,639191
2022.07.22 14:06:28,488139,141963,639191
2022.07.22 14:06:29,488184,141977,639260
2022.07.22 14:06:29,488281,142006,639392
2022.07.22 14:06:30,488399,142041,639549
2022.07.22 14:06:30,488527,142078,639717
2022.07.22 14:06:31,488658,142116,639889
2022.07.22 14:06:31,488792,142155,640064
2022.07.22 14:06:32,488926,142194,640239
2022.07.22 14:06:32,489060,142233,640414
2022.07.22 14:06:33,489155,142259,640528
2022.07.22 14:06:33,489179,142265,640552
2022.07.22 14:06:34,489180,142265,640552
2022.07.22 14:06:34,489180,142265,640552
2022.07.22 14:06:35,489223,142279,640619
2022.07.22 14:06:35,489319,142308,640750
2022.07.22 14:06:36,489438,142342,640907
2022.07.22 14:06:36,489565,142379,641075
2022.07.22 14:06:37,489697,142418,641247
2022.07.22 14:06:37,489830,142457,641422
2022.07.22 14:06:38,489964,142496,641597
2022.07.22 14:06:38,490098,142535,641773
2022.07.22 14:06:39,490194,142561,641887
2022.07.22 14:06:39,490218,142567,641912
2022.07.22 14:06:40,490219,142567,641912
2022.07.22 14:06:40,490219,142568,641912
2022.07.22 14:06:41,490261,142581,641979
2022.07.22 14:06:41,490358,142610,642110
2022.07.22 14:06:42,490476,142644,642267
2022.07.22 14:06:42,490603,142681,642434
2022.07.22 14:06:43,490735,142720,642607
2022.07.22 14:06:43,490868,142759,642782
2022.07.22 14:06:44,491002,142798,642957
2022.07.22 14:06:44,491137,142836,643132
2022.07.22 14:06:45,491234,142863,643248
2022.07.22 14:06:45,491257,142870,643273
2022.07.22 14:06:46,491258,142870,643273
2022.07.22 14:06:46,491258,142870,643273
2022.07.22 14:06:47,491299,142883,643339
2022.07.22 14:06:47,491396,142912,643470
2022.07.22 14:06:48,491514,142946,643627
2022.07.22 14:06:48,491642,142984,643795
2022.07.22 14:06:49,491774,143022,643968
2022.07.22 14:06:49,491907,143061,644143
2022.07.22 14:06:50,492041,143100,644318
2022.07.22 14:06:50,492176,143139,644494
2022.07.22 14:06:51,492274,143166,644611
2022.07.22 14:06:51,492298,143172,644636
2022.07.22 14:06:52,492298,143172,644636
2022.07.22 14:06:52,492298,143172,644636
2022.07.22 14:06:53,492340,143186,644702
2022.07.22 14:06:53,492436,143214,644833
2022.07.22 14:06:54,492555,143249,644990
2022.07.22 14:06:54,492683,143286,645158
2022.07.22 14:06:55,492815,143325,645331
2022.07.22 14:06:55,492948,143363,645506
2022.07.22 14:06:56,493082,143402,645681
2022.07.22 14:06:56,493217,143441,645857
2022.07.22 14:06:57,493315,143469,645974
2022.07.22 14:06:57,493340,143475,646000
2022.07.22 14:06:58,493340,143475,646000
2022.07.22 14:06:58,493340,143475,646000
2022.07.22 14:06:59,493381,143488,646065
2022.07.22 14:06:59,493477,143517,646195
2022.07.22 14:07:00,493595,143551,646351
2022.07.22 14:07:00,493722,143588,646519
2022.07.22 14:07:01,493854,143627,646691
2022.07.22 14:07:01,493987,143666,646866
2022.07.22 14:07:02,494121,143705,647042
2022.07.22 14:07:02,494256,143744,647218
2022.07.22 14:07:03,494355,143771,647337
2022.07.22 14:07:03,494380,143778,647363
2022.07.22 14:07:04,494381,143778,647363
2022.07.22 14:07:04,494381,143778,647363
2022.07.22 14:07:05,494422,143791,647428
2022.07.22 14:07:05,494518,143819,647558
2022.07.22 14:07:06,494636,143854,647714
2022.07.22 14:07:06,494763,143891,647882
2022.07.22 14:07:07,494895,143930,648055
2022.07.22 14:07:07,495028,143968,648230
2022.07.22 14:07:08,495163,144008,648406
2022.07.22 14:07:08,495297,144047,648581
2022.07.22 14:07:09,495397,144074,648700
2022.07.22 14:07:09,495422,144081,648727
2022.07.22 14:07:10,495423,144081,648728
2022.07.22 14:07:10,495423,144081,648728
2022.07.22 14:07:11,495463,144094,648791
2022.07.22 14:07:11,495559,144122,648921
2022.07.22 14:07:12,495677,144157,649078
2022.07.22 14:07:12,495805,144194,649246
2022.07.22 14:07:13,495937,144233,649419
2022.07.22 14:07:13,496070,144272,649595
2022.07.22 14:07:14,496205,144311,649771
2022.07.22 14:07:14,496340,144350,649947
2022.07.22 14:07:15,496441,144378,650068
2022.07.22 14:07:15,496467,144385,650095
2022.07.22 14:07:16,496467,144385,650095
2022.07.22 14:07:16,496467,144385,650095
2022.07.22 14:07:17,496506,144397,650157
2022.07.22 14:07:17,496601,144426,650286
2022.07.22 14:07:18,496719,144460,650443
2022.07.22 14:07:18,496847,144497,650611
2022.07.22 14:07:19,496979,144536,650784
2022.07.22 14:07:19,497113,144575,650959
2022.07.22 14:07:20,497247,144614,651135
2022.07.22 14:07:20,497382,144653,651312
2022.07.22 14:07:21,497483,144681,651433
2022.07.22 14:07:21,497509,144688,651460
2022.07.22 14:07:22,497510,144688,651461
2022.07.22 14:07:22,497510,144688,651461
2022.07.22 14:07:23,497549,144701,651523
2022.07.22 14:07:23,497644,144729,651652
2022.07.22 14:07:24,497762,144763,651809
2022.07.22 14:07:24,497890,144801,651977
2022.07.22 14:07:25,498022,144839,652150
2022.07.22 14:07:25,498156,144878,652325
2022.07.22 14:07:26,498290,144917,652502
2022.07.22 14:07:26,498425,144956,652678
2022.07.22 14:07:27,498527,144985,652800
2022.07.22 14:07:27,498554,144992,652829
2022.07.22 14:07:28,498555,144992,652829
2022.07.22 14:07:28,498555,144992,652829
2022.07.22 14:07:29,498593,145004,652890
2022.07.22 14:07:29,498688,145033,653019
2022.07.22 14:07:30,498807,145067,653176
2022.07.22 14:07:30,498934,145104,653344
2022.07.22 14:07:31,499066,145143,653517
2022.07.22 14:07:31,499200,145182,653692
2022.07.22 14:07:32,499334,145221,653868
2022.07.22 14:07:32,499469,145260,654045
2022.07.22 14:07:33,499572,145289,654168
2022.07.22 14:07:33,499599,145296,654197
2022.07.22 14:07:34,499601,145296,654198
2022.07.22 14:07:34,499601,145296,654198
2022.07.22 14:07:35,499638,145308,654258
2022.07.22 14:07:35,499733,145336,654386
2022.07.22 14:07:36,499850,145371,654542
2022.07.22 14:07:36,499978,145408,654710
2022.07.22 14:07:37,500109,145446,654883
2022.07.22 14:07:37,500243,145485,655058
2022.07.22 14:07:38,500378,145524,655235
2022.07.22 14:07:38,500513,145564,655412
2022.07.22 14:07:39,500616,145592,655535
2022.07.22 14:07:39,500644,145600,655565
2022.07.22 14:07:40,500644,145600,655565
2022.07.22 14:07:40,500644,145600,655565
2022.07.22 14:07:41,500681,145612,655624
2022.07.22 14:07:41,500775,145640,655752
2022.07.22 14:07:42,500893,145674,655908
2022.07.22 14:07:42,501021,145711,656077
2022.07.22 14:07:43,501153,145750,656250
2022.07.22 14:07:43,501287,145789,656425
2022.07.22 14:07:44,501422,145828,656602
2022.07.22 14:07:44,501557,145867,656778
2022.07.22 14:07:45,501661,145896,656903
2022.07.22 14:07:45,501689,145903,656933
2022.07.22 14:07:46,501690,145904,656934
2022.07.22 14:07:46,501690,145904,656934
2022.07.22 14:07:47,501726,145916,656993
2022.07.22 14:07:47,501820,145943,657121
2022.07.22 14:07:48,501938,145978,657278
2022.07.22 14:07:48,502066,146015,657445
2022.07.22 14:07:49,502198,146054,657618
2022.07.22 14:07:49,502332,146092,657794
2022.07.22 14:07:50,502466,146132,657970
2022.07.22 14:07:50,502601,146171,658147
2022.07.22 14:07:51,502706,146200,658272
2022.07.22 14:07:51,502734,146207,658302
2022.07.22 14:07:52,502735,146208,658303
2022.07.22 14:07:52,502735,146208,658303
2022.07.22 14:07:53,502771,146219,658362
2022.07.22 14:07:53,502865,146247,658490
2022.07.22 14:07:54,502983,146282,658646
2022.07.22 14:07:54,503111,146319,658814
2022.07.22 14:07:55,503242,146357,658987
2022.07.22 14:07:55,503376,146396,659162
2022.07.22 14:07:56,503511,146435,659339
2022.07.22 14:07:56,503646,146475,659515
2022.07.22 14:07:57,503751,146504,659642
2022.07.22 14:07:57,503779,146512,659672
2022.07.22 14:07:58,503780,146512,659673
2022.07.22 14:07:58,503780,146512,659673
2022.07.22 14:07:59,503816,146523,659730
2022.07.22 14:07:59,503909,146551,659857
2022.07.22 14:08:00,504026,146585,660013
2022.07.22 14:08:00,504154,146622,660180
2022.07.22 14:08:01,504286,146661,660353
2022.07.22 14:08:01,504419,146700,660528
2022.07.22 14:08:02,504554,146739,660705
2022.07.22 14:08:02,504688,146778,660881
2022.07.22 14:08:03,504794,146808,661009
2022.07.22 14:08:03,504823,146815,661039
2022.07.22 14:08:04,504824,146815,661040
2022.07.22 14:08:04,504824,146815,661040
2022.07.22 14:08:05,504859,146827,661096
2022.07.22 14:08:05,504952,146854,661223
2022.07.22 14:08:06,505069,146888,661378
2022.07.22 14:08:06,505196,146926,661545
2022.07.22 14:08:07,505328,146964,661718
2022.07.22 14:08:07,505462,147003,661893
2022.07.22 14:08:08,505597,147042,662070
2022.07.22 14:08:08,505732,147081,662247
2022.07.22 14:08:09,505839,147111,662376
2022.07.22 14:08:09,505868,147119,662407
2022.07.22 14:08:10,505869,147119,662409
2022.07.22 14:08:10,505869,147119,662409
2022.07.22 14:08:11,505903,147130,662464
2022.07.22 14:08:11,505996,147158,662591
2022.07.22 14:08:12,506114,147192,662746
2022.07.22 14:08:12,506241,147229,662914
2022.07.22 14:08:13,506373,147268,663087
2022.07.22 14:08:13,506507,147307,663263
2022.07.22 14:08:14,506642,147346,663439
2022.07.22 14:08:14,506777,147385,663616
2022.07.22 14:08:15,506884,147415,663746
2022.07.22 14:08:15,506914,147423,663778
2022.07.22 14:08:16,506915,147423,663779
2022.07.22 14:08:16,506915,147423,663779
2022.07.22 14:08:17,506948,147434,663832
2022.07.22 14:08:17,507040,147461,663957
2022.07.22 14:08:18,507157,147496,664113
2022.07.22 14:08:18,507284,147533,664280
2022.07.22 14:08:19,507417,147571,664454
2022.07.22 14:08:19,507550,147610,664629
2022.07.22 14:08:20,507685,147649,664805
2022.07.22 14:08:20,507820,147689,664983
2022.07.22 14:08:21,507928,147719,665113
2022.07.22 14:08:21,507959,147727,665147
2022.07.22 14:08:22,507961,147728,665148
2022.07.22 14:08:22,507961,147728,665148
2022.07.22 14:08:23,507994,147738,665201
2022.07.22 14:08:23,508087,147766,665328
2022.07.22 14:08:24,508203,147800,665483
2022.07.22 14:08:24,508331,147837,665651
2022.07.22 14:08:25,508463,147876,665824
2022.07.22 14:08:25,508597,147915,665999
2022.07.22 14:08:26,508732,147954,666176
2022.07.22 14:08:26,508867,147993,666353
2022.07.22 14:08:27,508975,148023,666484
2022.07.22 14:08:27,509006,148032,666517
2022.07.22 14:08:28,509007,148032,666518
2022.07.22 14:08:28,509007,148032,666518
2022.07.22 14:08:29,509039,148042,666571
2022.07.22 14:08:29,509131,148070,666696
2022.07.22 14:08:30,509248,148104,666851
2022.07.22 14:08:30,509375,148141,667019
2022.07.22 14:08:31,509507,148179,667192
2022.07.22 14:08:31,509640,148218,667367
2022.07.22 14:08:32,509775,148257,667544
2022.07.22 14:08:32,509910,148297,667720
2022.07.22 14:08:33,510020,148327,667853
2022.07.22 14:08:33,510052,148336,667887
2022.07.22 14:08:34,510053,148336,667888
2022.07.22 14:08:34,510053,148336,667888
2022.07.22 14:08:35,510084,148346,667939
2022.07.22 14:08:35,510175,148373,668064
2022.07.22 14:08:36,510292,148408,668219
2022.07.22 14:08:36,510419,148445,668386
2022.07.22 14:08:37,510551,148483,668559
2022.07.22 14:08:37,510684,148522,668734
2022.07.22 14:08:38,510819,148561,668910
2022.07.22 14:08:38,510954,148600,669087
2022.07.22 14:08:39,511064,148631,669220
2022.07.22 14:08:39,511096,148639,669255
2022.07.22 14:08:40,511098,148640,669256
2022.07.22 14:08:40,511098,148640,669256
2022.07.22 14:08:41,511128,148650,669306
2022.07.22 14:08:41,511220,148677,669431
2022.07.22 14:08:42,511336,148711,669585
2022.07.22 14:08:42,511463,148748,669753
2022.07.22 14:08:43,511595,148787,669926
2022.07.22 14:08:43,511729,148826,670101
2022.07.22 14:08:44,511864,148865,670278
2022.07.22 14:08:44,511999,148904,670455
2022.07.22 14:08:45,512109,148935,670589
2022.07.22 14:08:45,512142,148944,670624
2022.07.22 14:08:46,512144,148944,670625
2022.07.22 14:08:46,512144,148944,670625
2022.07.22 14:08:47,512173,148954,670674
2022.07.22 14:08:47,512264,148981,670799
2022.07.22 14:08:48,512381,149015,670953
2022.07.22 14:08:48,512508,149052,671120
2022.07.22 14:08:49,512639,149090,671293
2022.07.22 14:08:49,512773,149129,671468
2022.07.22 14:08:50,512907,149168,671644
2022.07.22 14:08:50,513043,149208,671821
2022.07.22 14:08:51,513153,149239,671956
2022.07.22 14:08:51,513186,149247,671992
2022.07.22 14:08:52,513188,149248,671993
2022.07.22 14:08:52,513188,149248,671993
2022.07.22 14:08:53,513217,149257,672043
2022.07.22 14:08:53,513308,149284,672166
2022.07.22 14:08:54,513425,149319,672321
2022.07.22 14:08:54,513552,149356,672489
2022.07.22 14:08:55,513684,149394,672661
2022.07.22 14:08:55,513817,149433,672837
2022.07.22 14:08:56,513953,149472,673014
2022.07.22 14:08:56,514087,149511,673190
2022.07.22 14:08:57,514199,149543,673327
2022.07.22 14:08:57,514232,149552,673362
2022.07.22 14:08:58,514234,149552,673364
2022.07.22 14:08:58,514234,149552,673364
2022.07.22 14:08:59,514264,149562,673413
2022.07.22 14:08:59,514355,149589,673537
2022.07.22 14:09:00,514471,149623,673692
2022.07.22 14:09:00,514598,149660,673858
2022.07.22 14:09:01,514730,149698,674031
2022.07.22 14:09:01,514864,149737,674207
2022.07.22 14:09:02,514998,149777,674384
2022.07.22 14:09:02,515134,149816,674561
2022.07.22 14:09:03,515246,149847,674698
2022.07.22 14:09:03,515281,149856,674735
2022.07.22 14:09:04,515282,149857,674736
2022.07.22 14:09:04,515282,149857,674736
2022.07.22 14:09:05,515310,149866,674782
2022.07.22 14:09:05,515400,149893,674905
2022.07.22 14:09:06,515516,149927,675059
2022.07.22 14:09:06,515643,149964,675226
2022.07.22 14:09:07,515775,150002,675399
2022.07.22 14:09:07,515908,150041,675575
2022.07.22 14:09:08,516043,150080,675752
2022.07.22 14:09:08,516179,150120,675929
2022.07.22 14:09:09,516292,150151,676066
2022.07.22 14:09:09,516326,150160,676104
2022.07.22 14:09:10,516328,150161,676105
2022.07.22 14:09:10,516328,150161,676105
2022.07.22 14:09:11,516355,150170,676151
2022.07.22 14:09:11,516445,150197,676273
2022.07.22 14:09:12,516561,150231,676427
2022.07.22 14:09:12,516688,150268,676595
2022.07.22 14:09:13,516819,150306,676768
2022.07.22 14:09:13,516953,150345,676943
2022.07.22 14:09:14,517088,150384,677120
2022.07.22 14:09:14,517223,150424,677297
2022.07.22 14:09:15,517337,150455,677436
2022.07.22 14:09:15,517372,150465,677473
2022.07.22 14:09:16,517374,150465,677475
2022.07.22 14:09:16,517374,150465,677475
2022.07.22 14:09:17,517402,150474,677521
2022.07.22 14:09:17,517492,150501,677645
2022.07.22 14:09:18,517607,150535,677798
2022.07.22 14:09:18,517735,150572,677966
2022.07.22 14:09:19,517866,150610,678138
2022.07.22 14:09:19,518000,150650,678314
2022.07.22 14:09:20,518135,150689,678491
2022.07.22 14:09:20,518270,150728,678667
2022.07.22 14:09:21,518384,150760,678806
2022.07.22 14:09:21,518419,150769,678845
2022.07.22 14:09:22,518422,150770,678846
2022.07.22 14:09:22,518422,150770,678846
2022.07.22 14:09:23,518449,150779,678892
2022.07.22 14:09:23,518538,150805,679014
2022.07.22 14:09:24,518653,150839,679168
2022.07.22 14:09:24,518780,150876,679335
2022.07.22 14:09:25,518919,150917,679517
2022.07.22 14:09:25,519046,150954,679683
2022.07.22 14:09:26,519180,150993,679859
2022.07.22 14:09:26,519315,151032,680036
2022.07.22 14:09:27,519430,151064,680176
2022.07.22 14:09:27,519466,151074,680215
2022.07.22 14:09:28,519468,151074,680217
2022.07.22 14:09:28,519468,151074,680217
2022.07.22 14:09:29,519494,151083,680261
2022.07.22 14:09:29,519583,151109,680383
2022.07.22 14:09:30,519699,151143,680537
2022.07.22 14:09:30,519826,151180,680704
2022.07.22 14:09:31,519958,151219,680876
2022.07.22 14:09:31,520091,151258,681052
2022.07.22 14:09:32,520226,151297,681228
2022.07.22 14:09:32,520361,151336,681405
2022.07.22 14:09:33,520476,151368,681546
2022.07.22 14:09:33,520512,151378,681585
2022.07.22 14:09:34,520514,151378,681587
2022.07.22 14:09:34,520514,151378,681587
2022.07.22 14:09:35,520540,151387,681630
2022.07.22 14:09:35,520628,151413,681752
2022.07.22 14:09:36,520744,151447,681905
2022.07.22 14:09:36,520870,151484,682071
2022.07.22 14:09:37,521002,151523,682245
2022.07.22 14:09:37,521136,151562,682420
2022.07.22 14:09:38,521271,151601,682597
2022.07.22 14:09:38,521406,151640,682774
2022.07.22 14:09:39,521522,151673,682915
2022.07.22 14:09:39,521558,151682,682955
2022.07.22 14:09:40,521561,151683,682957
2022.07.22 14:09:40,521561,151683,682957
2022.07.22 14:09:41,521586,151691,683000
2022.07.22 14:09:41,521675,151718,683121
2022.07.22 14:09:42,521789,151751,683274
2022.07.22 14:09:42,521916,151788,683441
2022.07.22 14:09:43,522048,151827,683613
2022.07.22 14:09:43,522181,151865,683788
2022.07.22 14:09:44,522316,151905,683965
2022.07.22 14:09:44,522451,151944,684142
2022.07.22 14:09:45,522567,151977,684284
2022.07.22 14:09:45,522604,151986,684325
2022.07.22 14:09:46,522607,151987,684327
2022.07.22 14:09:46,522607,151987,684327
2022.07.22 14:09:47,522631,151995,684369
2022.07.22 14:09:47,522719,152021,684489
2022.07.22 14:09:48,522834,152055,684642
2022.07.22 14:09:48,522961,152092,684809
2022.07.22 14:09:49,523092,152130,684981
2022.07.22 14:09:49,523226,152169,685157
2022.07.22 14:09:50,523361,152208,685333
2022.07.22 14:09:50,523495,152248,685510
2022.07.22 14:09:51,523612,152280,685653
2022.07.22 14:09:51,523649,152290,685693
2022.07.22 14:09:52,523652,152291,685695
2022.07.22 14:09:52,523652,152291,685695
2022.07.22 14:09:53,523676,152299,685736
2022.07.22 14:09:53,523763,152325,685856
2022.07.22 14:09:54,523878,152359,686009
2022.07.22 14:09:54,524005,152396,686176
2022.07.22 14:09:55,524136,152434,686347
2022.07.22 14:09:55,524269,152473,686523
2022.07.22 14:09:56,524404,152512,686699
2022.07.22 14:09:56,524539,152551,686876
2022.07.22 14:09:57,524656,152584,687020
2022.07.22 14:09:57,524694,152594,687062
2022.07.22 14:09:58,524696,152595,687063
2022.07.22 14:09:58,524696,152595,687063
2022.07.22 14:09:59,524720,152603,687104
2022.07.22 14:09:59,524807,152629,687223
2022.07.22 14:10:00,524922,152662,687376
2022.07.22 14:10:00,525048,152699,687542
2022.07.22 14:10:01,525180,152738,687715
2022.07.22 14:10:01,525314,152777,687890
2022.07.22 14:10:02,525448,152816,688067
2022.07.22 14:10:02,525583,152855,688243
2022.07.22 14:10:03,525701,152888,688388
2022.07.22 14:10:03,525739,152898,688430
2022.07.22 14:10:04,525743,152899,688433
2022.07.22 14:10:04,525743,152899,688433
2022.07.22 14:10:05,525766,152907,688473
2022.07.22 14:10:05,525853,152933,688592
2022.07.22 14:10:06,525967,152966,688744
2022.07.22 14:10:06,526094,153003,688910
2022.07.22 14:10:07,526225,153041,689083
2022.07.22 14:10:07,526358,153080,689258
2022.07.22 14:10:08,526492,153119,689434
2022.07.22 14:10:08,526628,153159,689611
2022.07.22 14:10:09,526745,153192,689756
2022.07.22 14:10:09,526784,153202,689799
2022.07.22 14:10:10,526787,153203,689801
2022.07.22 14:10:10,526787,153203,689801
2022.07.22 14:10:11,526810,153210,689839
2022.07.22 14:10:11,526895,153236,689958
2022.07.22 14:10:12,527010,153270,690109
2022.07.22 14:10:12,527136,153306,690275
2022.07.22 14:10:13,527267,153344,690447
2022.07.22 14:10:13,527400,153383,690622
2022.07.22 14:10:14,527534,153422,690798
2022.07.22 14:10:14,527669,153461,690974
2022.07.22 14:10:15,527787,153495,691120
2022.07.22 14:10:15,527826,153505,691163
2022.07.22 14:10:16,527829,153506,691165
2022.07.22 14:10:16,527829,153506,691165
2022.07.22 14:10:17,527851,153513,691203
2022.07.22 14:10:17,527937,153539,691321
2022.07.22 14:10:18,528050,153572,691472
2022.07.22 14:10:18,528176,153609,691638
2022.07.22 14:10:19,528307,153647,691809
2022.07.22 14:10:19,528440,153686,691984
2022.07.22 14:10:20,528574,153725,692160
2022.07.22 14:10:20,528709,153764,692336
2022.07.22 14:10:21,528827,153797,692482
2022.07.22 14:10:21,528867,153808,692526
2022.07.22 14:10:22,528870,153809,692528
2022.07.22 14:10:22,528870,153809,692528
2022.07.22 14:10:23,528893,153816,692567
2022.07.22 14:10:23,528979,153842,692685
2022.07.22 14:10:24,529092,153875,692837
2022.07.22 14:10:24,529218,153912,693003
2022.07.22 14:10:25,529349,153950,693174
2022.07.22 14:10:25,529483,153989,693349
2022.07.22 14:10:26,529617,154028,693525
2022.07.22 14:10:26,529751,154067,693701
2022.07.22 14:10:27,529870,154101,693848
2022.07.22 14:10:27,529910,154111,693892
2022.07.22 14:10:28,529914,154112,693895
2022.07.22 14:10:28,529914,154112,693895
2022.07.22 14:10:29,529935,154119,693931
2022.07.22 14:10:29,530020,154145,694048
2022.07.22 14:10:30,530134,154178,694200
2022.07.22 14:10:30,530260,154215,694366
2022.07.22 14:10:31,530391,154253,694538
2022.07.22 14:10:31,530524,154292,694713
2022.07.22 14:10:32,530658,154331,694889
2022.07.22 14:10:32,530793,154370,695065
2022.07.22 14:10:33,530912,154404,695213
2022.07.22 14:10:33,530954,154415,695258
2022.07.22 14:10:34,530957,154416,695261
2022.07.22 14:10:34,530957,154416,695261
2022.07.22 14:10:35,530978,154423,695298
2022.07.22 14:10:35,531063,154448,695415
2022.07.22 14:10:36,531177,154482,695566
2022.07.22 14:10:36,531302,154518,695732
2022.07.22 14:10:37,531434,154556,695904
2022.07.22 14:10:37,531567,154595,696078
2022.07.22 14:10:38,531701,154634,696254
2022.07.22 14:10:38,531835,154673,696430
2022.07.22 14:10:39,531955,154707,696578
2022.07.22 14:10:39,531997,154718,696624
2022.07.22 14:10:40,532001,154719,696627
2022.07.22 14:10:40,532001,154719,696627
2022.07.22 14:10:41,532021,154726,696662
2022.07.22 14:10:41,532105,154751,696778
2022.07.22 14:10:42,532218,154784,696928
2022.07.22 14:10:42,532344,154821,697094
2022.07.22 14:10:43,532475,154859,697266
2022.07.22 14:10:43,532608,154898,697440
2022.07.22 14:10:44,532742,154937,697616
2022.07.22 14:10:44,532876,154976,697792
2022.07.22 14:10:45,532996,155010,697941
2022.07.22 14:10:45,533038,155021,697987
2022.07.22 14:10:46,533042,155022,697990
2022.07.22 14:10:46,533042,155022,697990
2022.07.22 14:10:47,533062,155028,698024
2022.07.22 14:10:47,533146,155054,698141
2022.07.22 14:10:48,533259,155087,698292
2022.07.22 14:10:48,533385,155124,698458
2022.07.22 14:10:49,533516,155162,698629
2022.07.22 14:10:49,533649,155200,698804
2022.07.22 14:10:50,533783,155239,698980
2022.07.22 14:10:50,533918,155279,699156
2022.07.22 14:10:51,534039,155313,699305
2022.07.22 14:10:51,534081,155324,699352
2022.07.22 14:10:52,534084,155325,699355
2022.07.22 14:10:52,534084,155325,699355
2022.07.22 14:10:53,534104,155332,699389
2022.07.22 14:10:53,534187,155357,699505
2022.07.22 14:10:54,534301,155390,699655
2022.07.22 14:10:54,534426,155426,699820
2022.07.22 14:10:55,534557,155464,699992
2022.07.22 14:10:55,534690,155503,700166
2022.07.22 14:10:56,534824,155542,700342
2022.07.22 14:10:56,534958,155581,700518
2022.07.22 14:10:57,535079,155615,700668
2022.07.22 14:10:57,535122,155627,700716
2022.07.22 14:10:58,535126,155628,700719
2022.07.22 14:10:58,535126,155628,700719
2022.07.22 14:10:59,535145,155634,700753
2022.07.22 14:10:59,535229,155659,700868
2022.07.22 14:11:00,535342,155693,701018
2022.07.22 14:11:00,535467,155729,701183
2022.07.22 14:11:01,535598,155767,701355
2022.07.22 14:11:01,535731,155806,701529
2022.07.22 14:11:02,535865,155845,701705
2022.07.22 14:11:02,535999,155884,701881
2022.07.22 14:11:03,536121,155918,702032
2022.07.22 14:11:03,536164,155930,702080
2022.07.22 14:11:04,536169,155931,702084
2022.07.22 14:11:04,536169,155931,702084
2022.07.22 14:11:05,536187,155938,702117
2022.07.22 14:11:05,536271,155962,702232
2022.07.22 14:11:06,536383,155996,702383
2022.07.22 14:11:06,536509,156032,702547
2022.07.22 14:11:07,536639,156070,702719
2022.07.22 14:11:07,536773,156109,702894
2022.07.22 14:11:08,536906,156148,703069
2022.07.22 14:11:08,537041,156187,703245
2022.07.22 14:11:09,537163,156221,703397
2022.07.22 14:11:09,537207,156233,703445
2022.07.22 14:11:10,537211,156234,703448
2022.07.22 14:11:10,537211,156234,703448
2022.07.22 14:11:11,537229,156240,703481
2022.07.22 14:11:11,537312,156265,703596
2022.07.22 14:11:12,537424,156298,703745
2022.07.22 14:11:12,537550,156335,703911
2022.07.22 14:11:13,537680,156373,704082
2022.07.22 14:11:13,537813,156412,704257
